ID Cliente,Edad,Genero,Producto Comprado,Categoria,Valor de Compra,Ciudad,Talla,Estacion,Calificacion,Suscripcion Activa,Tipo de Envio,Compras Previas,Metodo de Pago,Frecuencia de Compras
5626,63,Femenino,Hoodie,Ropa,58,Medellin,XL,Verano,4.8,Si,Express,53,Transferencia bancaria,Trimestral
5627,57,Masculino,Dress,Ropa,91,Manizales,XXL,Invierno,4.2,No,Recogida en tienda,31,Transferencia bancaria,Semanal
5628,27,Masculino,Boots,Calzado,116,Bogota,S,Invierno,3.7,No,Express,98,Transferencia bancaria,Trimestral
5629,62,Masculino,Sandals,Calzado,94,Ibague,S,Invierno,4.7,No,Recogida en tienda,72,Tarjeta de debito,Cada 3 meses
5630,23,Masculino,Blouse,Ropa,42,Cali,XL,Otono,4.2,Si,Envio en 2 dias,85,Tarjeta de credito,Semanal
5631,38,Masculino,Sunglasses,Accesorios,120,Medellin,M,Invierno,2.5,No,Express,46,Tarjeta de debito,Quincenal
5632,50,Masculino,Shirt,Ropa,23,Santa Marta,M,Verano,2.6,Si,Recogida en tienda,39,Tarjeta de debito,Mensual
5633,45,Masculino,Belt,Accesorios,54,Armenia,XXL,Invierno,4.1,No,Envio estandar,4,Tarjeta de credito,Trimestral
5634,18,Femenino,Hoodie,Ropa,68,Barranquilla,L,Invierno,3.5,No,Recogida en tienda,48,Tarjeta de debito,Cada 3 meses
5635,69,Masculino,Pants,Ropa,110,Bucaramanga,S,Otono,4.3,Si,Entrega al dia siguiente,36,Tarjeta de debito,Anualmente
5636,46,Femenino,Socks,Accesorios,60,Cucuta,XL,Primavera,2.6,Si,Envio en 2 dias,31,Transferencia bancaria,Quincenal
5637,41,Femenino,Coat,Abrigos,93,Neiva,S,Primavera,4.7,Si,Recogida en tienda,1,Tarjeta de debito,Trimestral
5638,22,Femenino,Shorts,Ropa,100,Cucuta,L,Otono,4.5,Si,Envio estandar,15,Transferencia bancaria,Semanal
5639,26,Femenino,Sweater,Ropa,30,Cali,XS,Primavera,2.5,Si,Express,6,Transferencia bancaria,Mensual
5640,38,Femenino,Scarf,Accesorios,45,Armenia,L,Verano,3.7,Si,Entrega al dia siguiente,23,Nequi,Anualmente
5641,23,Femenino,Gloves,Accesorios,53,Cali,XL,Verano,4.2,Si,Express,23,Tarjeta de debito,Quincenal
5642,28,Masculino,Sneakers,Calzado,95,Cartagena,XL,Invierno,3.8,No,Express,54,Tarjeta de debito,Cada 3 meses
5643,65,Femenino,Shirt,Ropa,20,Villavicencio,XXL,Otono,3.2,Si,Envio en 2 dias,7,Transferencia bancaria,Mensual
5644,40,Femenino,Skirt,Ropa,116,Cucuta,L,Primavera,4.2,No,Envio en 2 dias,95,Transferencia bancaria,Cada 3 meses
5645,55,Masculino,Sunglasses,Accesorios,107,Ibague,XXL,Primavera,3.9,No,Entrega al dia siguiente,45,Efectivo,Cada 3 meses
5646,49,Masculino,T-shirt,Ropa,82,Bucaramanga,XL,Verano,3.1,Si,Envio en 2 dias,88,Tarjeta de debito,Mensual
5647,47,Masculino,Jacket,Abrigos,71,Santa Marta,L,Invierno,2.9,No,Entrega al dia siguiente,3,Tarjeta de credito,Cada 3 meses
5648,42,Femenino,Jewelry,Accesorios,66,Bogota,L,Verano,2.9,Si,Express,12,Transferencia bancaria,Mensual
5649,48,Femenino,Hat,Accesorios,63,Barranquilla,XS,Invierno,3.5,No,Envio estandar,35,Tarjeta de credito,Quincenal
5650,49,Masculino,Pants,Ropa,75,Cucuta,S,Invierno,4.9,Si,Envio gratuito,13,Transferencia bancaria,Cada 3 meses
5651,63,Masculino,Skirt,Ropa,57,Cali,S,Invierno,4.5,No,Entrega al dia siguiente,1,Tarjeta de debito,Semanal
5652,28,Masculino,Sneakers,Calzado,59,Villavicencio,XL,Invierno,4.0,Si,Envio estandar,36,Tarjeta de debito,Semanal
5653,41,Femenino,Jeans,Ropa,92,Santa Marta,XS,Primavera,3.6,No,Express,26,Tarjeta de debito,Semanal
5654,32,Masculino,Sneakers,Calzado,80,Neiva,M,Otono,3.9,No,Recogida en tienda,24,Tarjeta de credito,Cada 3 meses
5655,68,Femenino,Sunglasses,Accesorios,95,Ibague,S,Verano,3.7,No,Envio en 2 dias,40,Nequi,Anualmente
5656,42,Femenino,Skirt,Ropa,61,Medellin,XL,Invierno,3.7,No,Envio en 2 dias,57,Efectivo,Quincenal
5657,68,Masculino,Sunglasses,Accesorios,38,Bucaramanga,XS,Invierno,3.1,Si,Envio gratuito,45,Nequi,Mensual
5658,53,Femenino,Hat,Accesorios,60,Santa Marta,M,Verano,4.6,Si,Envio estandar,77,Transferencia bancaria,Cada 3 meses
5659,64,Femenino,Sweater,Ropa,44,Manizales,XL,Otono,3.1,No,Entrega al dia siguiente,89,Transferencia bancaria,Cada 3 meses
5660,34,Femenino,Coat,Abrigos,57,Bogota,XS,Invierno,2.7,No,Express,57,Efectivo,Trimestral
5661,28,Masculino,T-shirt,Ropa,60,Medellin,M,Invierno,3.2,No,Envio gratuito,20,Nequi,Quincenal
5662,38,Femenino,Boots,Calzado,26,Cucuta,M,Invierno,3.4,No,Recogida en tienda,48,Nequi,Anualmente
5663,58,Masculino,Sneakers,Calzado,61,Pereira,S,Otono,4.0,Si,Recogida en tienda,36,Tarjeta de debito,Trimestral
5664,66,Femenino,Shirt,Ropa,27,Armenia,XXL,Verano,3.7,Si,Express,19,Transferencia bancaria,Trimestral
5665,28,Femenino,Blouse,Ropa,116,Bucaramanga,M,Otono,2.7,No,Envio en 2 dias,63,Efectivo,Trimestral
5666,21,Masculino,Sneakers,Calzado,70,Armenia,S,Primavera,4.5,No,Express,14,Tarjeta de debito,Quincenal
5667,33,Femenino,Sneakers,Calzado,107,Manizales,XS,Primavera,4.1,Si,Entrega al dia siguiente,5,Transferencia bancaria,Quincenal
5668,66,Femenino,Coat,Abrigos,37,Manizales,M,Otono,3.5,No,Envio en 2 dias,65,Tarjeta de debito,Mensual
5669,19,Masculino,Shoes,Calzado,28,Bogota,S,Primavera,3.0,No,Envio en 2 dias,44,Transferencia bancaria,Trimestral
5670,74,Masculino,Shirt,Ropa,41,Pereira,S,Verano,3.8,No,Envio gratuito,71,Tarjeta de debito,Trimestral
5671,42,Femenino,Gloves,Accesorios,116,Ibague,M,Otono,3.0,No,Entrega al dia siguiente,15,Tarjeta de debito,Mensual
5672,19,Masculino,Skirt,Ropa,103,Villavicencio,XL,Invierno,3.0,Si,Envio en 2 dias,49,Transferencia bancaria,Semanal
5673,73,Femenino,Gloves,Accesorios,117,Ibague,XXL,Otono,4.6,Si,Envio estandar,38,Tarjeta de debito,Mensual
5674,21,Femenino,Shorts,Ropa,52,Barranquilla,XL,Primavera,3.3,Si,Express,42,Tarjeta de credito,Mensual
5675,64,Masculino,Sweater,Ropa,61,Santa Marta,L,Verano,4.8,No,Envio estandar,76,Tarjeta de debito,Semanal
5676,72,Femenino,Blouse,Ropa,98,Medellin,XS,Primavera,4.0,Si,Envio gratuito,0,Tarjeta de debito,Mensual
5677,42,Femenino,Boots,Calzado,26,Bucaramanga,S,Verano,4.9,No,Envio en 2 dias,35,Efectivo,Semanal
5678,19,Masculino,T-shirt,Ropa,24,Medellin,M,Verano,3.2,Si,Envio en 2 dias,81,Transferencia bancaria,Mensual
5679,29,Femenino,Boots,Calzado,31,Armenia,S,Invierno,4.7,No,Envio gratuito,2,Nequi,Mensual
5680,22,Femenino,Gloves,Accesorios,28,Pereira,XXL,Invierno,2.6,No,Entrega al dia siguiente,59,Efectivo,Quincenal
5681,18,Femenino,Socks,Accesorios,28,Neiva,M,Otono,4.3,Si,Envio gratuito,3,Tarjeta de debito,Quincenal
5682,33,Masculino,Backpack,Accesorios,103,Bogota,XL,Invierno,3.9,No,Express,91,Transferencia bancaria,Cada 3 meses
5683,41,Femenino,Skirt,Ropa,67,Santa Marta,L,Verano,3.4,No,Recogida en tienda,70,Nequi,Quincenal
5684,38,Masculino,Pants,Ropa,42,Ibague,L,Otono,3.7,No,Envio gratuito,18,Efectivo,Semanal
5685,52,Masculino,Jeans,Ropa,75,Medellin,XL,Otono,4.7,No,Envio gratuito,82,Efectivo,Mensual
5686,66,Femenino,Belt,Accesorios,63,Manizales,XXL,Verano,4.0,Si,Envio estandar,17,Tarjeta de credito,Semanal
5687,43,Femenino,Pants,Ropa,34,Manizales,XL,Primavera,3.8,Si,Envio gratuito,70,Tarjeta de credito,Semanal
5688,32,Masculino,Scarf,Accesorios,34,Bucaramanga,XXL,Otono,3.9,No,Envio estandar,84,Efectivo,Quincenal
5689,54,Masculino,Sweater,Ropa,72,Armenia,XS,Verano,4.1,No,Express,88,Tarjeta de credito,Semanal
5690,18,Femenino,Scarf,Accesorios,38,Medellin,XXL,Otono,3.1,No,Envio gratuito,26,Nequi,Semanal
5691,24,Femenino,Backpack,Accesorios,22,Bogota,M,Primavera,3.0,Si,Envio en 2 dias,32,Efectivo,Anualmente
5692,45,Masculino,Socks,Accesorios,71,Bogota,XXL,Otono,3.4,No,Express,38,Efectivo,Trimestral
5693,55,Masculino,Sneakers,Calzado,98,Ibague,XS,Invierno,4.9,No,Envio gratuito,44,Transferencia bancaria,Cada 3 meses
5694,62,Masculino,Jewelry,Accesorios,116,Manizales,XS,Invierno,4.2,No,Recogida en tienda,62,Transferencia bancaria,Mensual
5695,20,Masculino,T-shirt,Ropa,31,Santa Marta,M,Primavera,2.7,Si,Entrega al dia siguiente,48,Tarjeta de debito,Quincenal
5696,56,Masculino,Belt,Accesorios,61,Cartagena,XL,Invierno,3.0,No,Envio en 2 dias,1,Tarjeta de credito,Trimestral
5697,73,Femenino,Shirt,Ropa,76,Medellin,XL,Verano,3.7,No,Envio estandar,83,Transferencia bancaria,Cada 3 meses
5698,55,Femenino,Sunglasses,Accesorios,86,Santa Marta,S,Invierno,3.2,Si,Envio en 2 dias,37,Nequi,Cada 3 meses
5699,45,Femenino,Socks,Accesorios,39,Cucuta,XS,Verano,3.7,Si,Envio en 2 dias,49,Tarjeta de credito,Mensual
5700,20,Masculino,Dress,Ropa,48,Bucaramanga,XXL,Invierno,3.1,No,Recogida en tienda,14,Transferencia bancaria,Quincenal
5701,26,Femenino,Sweater,Ropa,97,Ibague,XS,Invierno,3.7,No,Envio en 2 dias,90,Nequi,Semanal
5702,41,Femenino,Pants,Ropa,80,Bogota,M,Invierno,3.9,No,Envio en 2 dias,8,Transferencia bancaria,Cada 3 meses
5703,74,Masculino,Scarf,Accesorios,71,Manizales,S,Verano,2.8,Si,Envio en 2 dias,73,Tarjeta de credito,Semanal
5704,30,Masculino,Socks,Accesorios,89,Bucaramanga,XL,Otono,3.7,Si,Envio estandar,52,Transferencia bancaria,Trimestral
5705,20,Femenino,Gloves,Accesorios,38,Cartagena,S,Invierno,2.5,Si,Envio estandar,100,Transferencia bancaria,Anualmente
5706,51,Masculino,Shorts,Ropa,87,Bogota,M,Verano,3.3,Si,Entrega al dia siguiente,27,Tarjeta de credito,Semanal
5707,48,Masculino,Scarf,Accesorios,47,Medellin,S,Invierno,3.9,Si,Express,85,Tarjeta de credito,Trimestral
5708,27,Femenino,Scarf,Accesorios,85,Medellin,XL,Verano,3.1,No,Recogida en tienda,46,Tarjeta de credito,Cada 3 meses
5709,44,Femenino,T-shirt,Ropa,75,Bogota,M,Invierno,2.6,No,Entrega al dia siguiente,57,Nequi,Quincenal
5710,65,Femenino,Scarf,Accesorios,98,Neiva,XL,Invierno,4.1,Si,Express,76,Nequi,Cada 3 meses
5711,49,Femenino,Pants,Ropa,96,Bogota,L,Primavera,3.9,Si,Recogida en tienda,5,Tarjeta de debito,Cada 3 meses
5712,43,Masculino,Sandals,Calzado,103,Neiva,M,Otono,4.6,No,Envio gratuito,60,Nequi,Mensual
5713,42,Femenino,Scarf,Accesorios,63,Medellin,XXL,Invierno,4.9,Si,Envio gratuito,80,Tarjeta de debito,Cada 3 meses
5714,73,Masculino,Skirt,Ropa,85,Barranquilla,M,Otono,4.8,Si,Envio gratuito,39,Tarjeta de credito,Cada 3 meses
5715,51,Masculino,Hat,Accesorios,53,Ibague,L,Verano,4.4,Si,Recogida en tienda,37,Tarjeta de credito,Semanal
5716,61,Masculino,Sunglasses,Accesorios,89,Manizales,M,Verano,4.5,Si,Envio en 2 dias,92,Tarjeta de debito,Semanal
5717,33,Femenino,Skirt,Ropa,101,Cucuta,M,Verano,4.7,No,Envio gratuito,31,Efectivo,Mensual
5718,63,Masculino,Shorts,Ropa,78,Manizales,M,Verano,3.1,Si,Envio gratuito,15,Efectivo,Trimestral
5719,43,Femenino,Blouse,Ropa,44,Neiva,M,Invierno,3.6,No,Envio estandar,72,Efectivo,Quincenal
5720,35,Femenino,Pants,Ropa,100,Santa Marta,XL,Primavera,3.7,No,Envio gratuito,15,Tarjeta de credito,Quincenal
5721,25,Masculino,T-shirt,Ropa,26,Bogota,XS,Otono,2.8,No,Express,100,Transferencia bancaria,Semanal
5722,61,Masculino,Gloves,Accesorios,25,Villavicencio,XL,Primavera,2.5,No,Envio estandar,92,Tarjeta de debito,Cada 3 meses
5723,45,Femenino,Handbag,Accesorios,48,Ibague,XL,Otono,4.8,No,Express,19,Transferencia bancaria,Trimestral
5724,55,Masculino,T-shirt,Ropa,48,Cali,L,Verano,3.9,Si,Express,11,Nequi,Semanal
5725,57,Masculino,Scarf,Accesorios,35,Medellin,S,Invierno,3.1,No,Envio estandar,21,Tarjeta de credito,Quincenal
5726,35,Femenino,Backpack,Accesorios,50,Villavicencio,M,Invierno,3.9,No,Entrega al dia siguiente,27,Tarjeta de credito,Anualmente
5727,72,Femenino,Pants,Ropa,111,Santa Marta,L,Verano,4.3,No,Envio estandar,96,Efectivo,Anualmente
5728,52,Masculino,Gloves,Accesorios,106,Santa Marta,L,Otono,3.3,No,Envio estandar,78,Efectivo,Mensual
5729,56,Femenino,Jeans,Ropa,38,Armenia,XS,Invierno,2.9,No,Express,27,Tarjeta de debito,Cada 3 meses
5730,43,Masculino,Handbag,Accesorios,111,Cartagena,S,Invierno,4.0,No,Envio en 2 dias,87,Nequi,Quincenal
5731,59,Femenino,Sandals,Calzado,111,Neiva,XS,Invierno,3.9,No,Entrega al dia siguiente,2,Efectivo,Mensual
5732,64,Masculino,Pants,Ropa,31,Pereira,M,Otono,3.1,No,Envio gratuito,61,Tarjeta de credito,Quincenal
5733,32,Femenino,Belt,Accesorios,68,Bucaramanga,XS,Verano,2.7,Si,Envio en 2 dias,78,Nequi,Anualmente
5734,34,Femenino,Shirt,Ropa,52,Santa Marta,S,Otono,2.9,No,Envio gratuito,23,Tarjeta de credito,Mensual
5735,37,Femenino,Shirt,Ropa,28,Barranquilla,XS,Primavera,3.9,Si,Envio gratuito,70,Efectivo,Mensual
5736,75,Femenino,Handbag,Accesorios,22,Neiva,S,Primavera,2.7,Si,Envio gratuito,100,Tarjeta de credito,Trimestral
5737,25,Masculino,Shoes,Calzado,117,Bucaramanga,XXL,Verano,2.9,Si,Express,100,Transferencia bancaria,Cada 3 meses
5738,72,Femenino,T-shirt,Ropa,54,Manizales,XS,Primavera,3.5,Si,Envio en 2 dias,60,Tarjeta de credito,Quincenal
5739,33,Masculino,Shorts,Ropa,120,Cartagena,L,Verano,3.6,Si,Recogida en tienda,31,Tarjeta de credito,Semanal
5740,56,Femenino,Blouse,Ropa,68,Cali,XS,Otono,3.7,No,Recogida en tienda,96,Efectivo,Trimestral
5741,52,Masculino,Shirt,Ropa,79,Villavicencio,XL,Otono,4.5,No,Envio gratuito,67,Efectivo,Quincenal
5742,50,Masculino,Coat,Abrigos,24,Barranquilla,XS,Otono,4.6,Si,Envio estandar,52,Efectivo,Mensual
5743,37,Masculino,Backpack,Accesorios,60,Santa Marta,S,Primavera,3.0,Si,Entrega al dia siguiente,75,Tarjeta de credito,Semanal
5744,68,Masculino,Jewelry,Accesorios,51,Cali,XS,Verano,4.8,No,Entrega al dia siguiente,51,Efectivo,Semanal
5745,47,Masculino,Gloves,Accesorios,79,Cali,L,Primavera,3.1,Si,Recogida en tienda,12,Tarjeta de debito,Cada 3 meses
5746,21,Masculino,Sandals,Calzado,69,Villavicencio,L,Primavera,4.0,No,Envio estandar,70,Efectivo,Anualmente
5747,73,Masculino,Blouse,Ropa,65,Bucaramanga,S,Otono,4.8,Si,Envio en 2 dias,12,Tarjeta de credito,Semanal
5748,63,Masculino,Belt,Accesorios,23,Manizales,S,Otono,2.6,No,Envio gratuito,78,Efectivo,Cada 3 meses
5749,57,Masculino,Hoodie,Ropa,67,Bogota,XL,Primavera,4.7,No,Entrega al dia siguiente,97,Nequi,Anualmente
5750,60,Femenino,Coat,Abrigos,68,Bucaramanga,XXL,Invierno,4.3,No,Express,18,Tarjeta de credito,Anualmente
5751,57,Masculino,Hat,Accesorios,70,Barranquilla,XS,Primavera,3.3,Si,Express,53,Nequi,Quincenal
5752,44,Femenino,Pants,Ropa,90,Ibague,M,Verano,2.5,Si,Express,4,Tarjeta de debito,Semanal
5753,48,Femenino,Handbag,Accesorios,79,Cali,XXL,Invierno,2.8,No,Envio gratuito,78,Tarjeta de debito,Mensual
5754,34,Masculino,Sneakers,Calzado,105,Bucaramanga,XL,Verano,4.2,No,Envio estandar,99,Tarjeta de credito,Quincenal
5755,70,Femenino,Pants,Ropa,81,Cartagena,M,Otono,3.7,No,Envio en 2 dias,75,Tarjeta de debito,Cada 3 meses
5756,24,Femenino,Shoes,Calzado,48,Cucuta,S,Verano,3.7,Si,Envio en 2 dias,89,Nequi,Trimestral
5757,41,Masculino,Sweater,Ropa,71,Pereira,XL,Otono,3.2,Si,Express,79,Efectivo,Semanal
5758,22,Masculino,Belt,Accesorios,75,Pereira,L,Verano,3.5,Si,Envio gratuito,47,Transferencia bancaria,Cada 3 meses
5759,33,Masculino,Scarf,Accesorios,70,Ibague,S,Invierno,3.6,Si,Envio gratuito,31,Nequi,Quincenal
5760,39,Femenino,Skirt,Ropa,61,Ibague,L,Primavera,2.8,Si,Recogida en tienda,1,Tarjeta de credito,Trimestral
5761,45,Masculino,Blouse,Ropa,109,Villavicencio,S,Primavera,2.5,Si,Envio en 2 dias,17,Tarjeta de debito,Cada 3 meses
5762,61,Masculino,Socks,Accesorios,93,Medellin,XS,Verano,4.7,No,Envio en 2 dias,4,Nequi,Anualmente
5763,20,Femenino,Gloves,Accesorios,41,Pereira,L,Primavera,3.2,No,Envio estandar,67,Transferencia bancaria,Trimestral
5764,36,Femenino,Blouse,Ropa,79,Ibague,M,Verano,4.1,Si,Entrega al dia siguiente,77,Tarjeta de credito,Semanal
5765,36,Femenino,Jewelry,Accesorios,63,Villavicencio,S,Invierno,4.5,No,Envio estandar,39,Tarjeta de debito,Semanal
5766,63,Masculino,Pants,Ropa,50,Neiva,M,Otono,3.0,No,Express,90,Tarjeta de credito,Anualmente
5767,23,Femenino,Shorts,Ropa,35,Cali,XS,Invierno,2.8,Si,Envio gratuito,98,Tarjeta de debito,Semanal
5768,38,Femenino,Sunglasses,Accesorios,81,Pereira,L,Primavera,4.8,No,Recogida en tienda,26,Efectivo,Semanal
5769,20,Masculino,Dress,Ropa,70,Barranquilla,M,Primavera,2.6,No,Entrega al dia siguiente,23,Efectivo,Mensual
5770,60,Masculino,Sunglasses,Accesorios,61,Santa Marta,S,Otono,4.4,No,Recogida en tienda,40,Nequi,Semanal
5771,29,Femenino,Dress,Ropa,52,Pereira,XS,Invierno,4.7,No,Express,5,Tarjeta de credito,Quincenal
5772,50,Masculino,Hat,Accesorios,45,Armenia,S,Invierno,2.6,Si,Recogida en tienda,46,Tarjeta de debito,Trimestral
5773,41,Masculino,Backpack,Accesorios,33,Santa Marta,XL,Verano,3.0,No,Recogida en tienda,84,Nequi,Cada 3 meses
5774,51,Masculino,Shirt,Ropa,95,Ibague,XL,Verano,3.6,Si,Entrega al dia siguiente,92,Nequi,Trimestral
5775,36,Masculino,Belt,Accesorios,56,Bucaramanga,XS,Invierno,4.0,Si,Entrega al dia siguiente,53,Efectivo,Trimestral
5776,54,Femenino,Jacket,Abrigos,95,Barranquilla,L,Otono,3.3,Si,Express,85,Nequi,Cada 3 meses
5777,43,Masculino,Backpack,Accesorios,87,Barranquilla,XS,Verano,4.9,No,Express,50,Transferencia bancaria,Mensual
5778,21,Femenino,Hat,Accesorios,88,Cucuta,XL,Invierno,2.5,No,Envio estandar,84,Transferencia bancaria,Mensual
5779,55,Femenino,Shoes,Calzado,104,Manizales,M,Primavera,4.6,No,Envio estandar,92,Tarjeta de debito,Quincenal
5780,52,Femenino,Backpack,Accesorios,107,Pereira,XS,Otono,4.1,No,Envio en 2 dias,12,Tarjeta de credito,Semanal
5781,64,Masculino,Dress,Ropa,104,Cartagena,XXL,Otono,3.5,No,Express,93,Tarjeta de credito,Cada 3 meses
5782,24,Masculino,Hoodie,Ropa,89,Armenia,XL,Primavera,2.7,Si,Envio en 2 dias,0,Tarjeta de credito,Anualmente
5783,67,Masculino,Dress,Ropa,34,Neiva,L,Otono,2.8,No,Envio estandar,15,Efectivo,Semanal
5784,57,Masculino,Blouse,Ropa,65,Neiva,XS,Otono,2.9,Si,Envio estandar,32,Transferencia bancaria,Trimestral
5785,69,Femenino,Blouse,Ropa,40,Cali,M,Verano,3.8,Si,Entrega al dia siguiente,96,Tarjeta de debito,Anualmente
5786,39,Masculino,T-shirt,Ropa,75,Medellin,XL,Invierno,3.0,Si,Envio estandar,81,Efectivo,Trimestral
5787,65,Femenino,Sweater,Ropa,49,Cucuta,XXL,Invierno,3.9,No,Entrega al dia siguiente,41,Tarjeta de debito,Quincenal
5788,75,Femenino,Belt,Accesorios,77,Barranquilla,XS,Otono,2.5,No,Recogida en tienda,43,Efectivo,Semanal
5789,71,Femenino,Jacket,Abrigos,79,Medellin,S,Primavera,4.0,Si,Envio estandar,17,Efectivo,Mensual
5790,53,Masculino,Boots,Calzado,99,Neiva,XS,Otono,3.1,No,Envio gratuito,4,Transferencia bancaria,Anualmente
5791,37,Femenino,Sunglasses,Accesorios,53,Cucuta,L,Verano,3.2,No,Envio en 2 dias,67,Tarjeta de debito,Anualmente
5792,49,Masculino,Sweater,Ropa,58,Pereira,XS,Primavera,5.0,No,Express,91,Transferencia bancaria,Quincenal
5793,51,Femenino,Jeans,Ropa,34,Medellin,M,Otono,3.3,Si,Express,73,Tarjeta de credito,Trimestral
5794,69,Femenino,Handbag,Accesorios,26,Cartagena,M,Primavera,4.5,No,Envio estandar,84,Tarjeta de debito,Anualmente
5795,75,Masculino,T-shirt,Ropa,25,Cartagena,L,Primavera,4.1,No,Recogida en tienda,6,Tarjeta de credito,Anualmente
5796,24,Femenino,Boots,Calzado,81,Bogota,L,Otono,3.5,Si,Envio gratuito,20,Nequi,Trimestral
5797,75,Femenino,Blouse,Ropa,62,Cali,S,Primavera,4.1,Si,Entrega al dia siguiente,27,Tarjeta de credito,Quincenal
5798,65,Femenino,Pants,Ropa,20,Villavicencio,XL,Otono,3.9,Si,Entrega al dia siguiente,70,Tarjeta de credito,Anualmente
5799,45,Femenino,Skirt,Ropa,105,Pereira,S,Otono,3.4,No,Envio estandar,52,Nequi,Cada 3 meses
5800,35,Femenino,Skirt,Ropa,35,Armenia,L,Otono,4.1,No,Envio en 2 dias,14,Efectivo,Trimestral
5801,30,Masculino,Sunglasses,Accesorios,36,Ibague,S,Primavera,4.9,Si,Express,91,Transferencia bancaria,Quincenal
5802,33,Femenino,Sweater,Ropa,29,Villavicencio,L,Verano,4.9,No,Envio en 2 dias,73,Transferencia bancaria,Semanal
5803,31,Femenino,Sunglasses,Accesorios,21,Pereira,XS,Otono,3.0,Si,Express,92,Transferencia bancaria,Cada 3 meses
5804,38,Masculino,Jewelry,Accesorios,104,Manizales,XXL,Otono,3.6,Si,Recogida en tienda,18,Tarjeta de credito,Mensual
5805,40,Femenino,Socks,Accesorios,104,Barranquilla,L,Invierno,4.9,No,Envio en 2 dias,32,Transferencia bancaria,Mensual
5806,47,Femenino,Belt,Accesorios,120,Cucuta,XS,Invierno,3.8,Si,Entrega al dia siguiente,14,Tarjeta de debito,Quincenal
5807,36,Masculino,Dress,Ropa,74,Neiva,XS,Invierno,4.5,Si,Envio estandar,58,Tarjeta de debito,Cada 3 meses
5808,59,Femenino,Sandals,Calzado,45,Armenia,M,Invierno,4.9,No,Express,61,Tarjeta de credito,Mensual
5809,75,Femenino,Backpack,Accesorios,119,Barranquilla,XXL,Invierno,3.5,Si,Envio en 2 dias,34,Tarjeta de debito,Trimestral
5810,34,Femenino,Hat,Accesorios,104,Manizales,M,Invierno,2.6,Si,Express,36,Tarjeta de debito,Quincenal
5811,66,Femenino,Sneakers,Calzado,83,Manizales,XS,Verano,4.9,No,Recogida en tienda,98,Nequi,Mensual
5812,54,Masculino,Backpack,Accesorios,81,Barranquilla,S,Primavera,4.3,No,Envio gratuito,89,Tarjeta de debito,Trimestral
5813,30,Masculino,Socks,Accesorios,97,Ibague,XL,Otono,2.7,No,Envio estandar,25,Tarjeta de credito,Cada 3 meses
5814,20,Masculino,Jeans,Ropa,80,Neiva,S,Otono,3.7,No,Envio estandar,2,Transferencia bancaria,Anualmente
5815,54,Femenino,Handbag,Accesorios,72,Cucuta,XS,Verano,3.7,Si,Envio en 2 dias,87,Nequi,Mensual
5816,63,Femenino,Handbag,Accesorios,114,Barranquilla,S,Otono,2.7,No,Envio en 2 dias,75,Efectivo,Anualmente
5817,35,Masculino,Gloves,Accesorios,31,Bucaramanga,S,Primavera,2.7,No,Envio estandar,68,Tarjeta de credito,Anualmente
5818,48,Masculino,Shoes,Calzado,41,Villavicencio,XXL,Primavera,4.8,No,Express,52,Tarjeta de debito,Anualmente
5819,23,Femenino,Shorts,Ropa,55,Bogota,L,Otono,4.8,No,Envio estandar,89,Tarjeta de credito,Anualmente
5820,65,Femenino,Sneakers,Calzado,93,Bogota,XXL,Otono,3.0,Si,Express,94,Transferencia bancaria,Semanal
5821,29,Femenino,Gloves,Accesorios,45,Cali,M,Invierno,2.7,No,Express,79,Tarjeta de credito,Anualmente
5822,25,Femenino,Jeans,Ropa,100,Neiva,M,Invierno,2.9,Si,Express,60,Efectivo,Anualmente
5823,28,Masculino,Belt,Accesorios,88,Cali,XXL,Invierno,2.8,Si,Express,9,Tarjeta de credito,Mensual
5824,24,Masculino,Handbag,Accesorios,109,Cucuta,S,Otono,4.3,No,Entrega al dia siguiente,20,Nequi,Trimestral
5825,60,Femenino,Sandals,Calzado,74,Cali,XL,Invierno,3.2,No,Envio estandar,27,Transferencia bancaria,Quincenal
5826,43,Masculino,Jewelry,Accesorios,118,Manizales,L,Primavera,4.7,Si,Recogida en tienda,16,Transferencia bancaria,Quincenal
5827,65,Femenino,Shoes,Calzado,81,Pereira,XXL,Verano,2.6,Si,Envio estandar,29,Tarjeta de credito,Quincenal
5828,21,Femenino,Handbag,Accesorios,88,Manizales,XS,Otono,3.8,Si,Envio gratuito,33,Tarjeta de debito,Trimestral
5829,26,Femenino,Belt,Accesorios,74,Santa Marta,S,Verano,4.5,Si,Recogida en tienda,81,Transferencia bancaria,Trimestral
5830,27,Masculino,Blouse,Ropa,74,Armenia,XXL,Primavera,4.3,No,Entrega al dia siguiente,21,Tarjeta de debito,Cada 3 meses
5831,19,Femenino,T-shirt,Ropa,21,Neiva,XS,Primavera,4.7,Si,Envio en 2 dias,41,Tarjeta de credito,Semanal
5832,69,Femenino,Blouse,Ropa,108,Barranquilla,L,Primavera,3.6,No,Envio en 2 dias,100,Nequi,Anualmente
5833,64,Femenino,Jeans,Ropa,60,Pereira,XXL,Primavera,4.5,No,Envio gratuito,33,Tarjeta de credito,Anualmente
5834,52,Femenino,Skirt,Ropa,105,Ibague,XL,Invierno,3.2,Si,Express,22,Tarjeta de debito,Trimestral
